split_name	fold_id	sample_id	exact_peptide_hla_hit_train	exact_peptide_hit_train	near_peptide_similarity_train	near_positive_peptide_similarity_train	same_hla_near_peptide_similarity_train	source_protein_window_similarity_train	wt_self_similarity	tcr_motif_similarity_if_available	same_hla_train_density	same_hla_positive_rate_train	train_fold_prevalence	retrieval_leakage_risk
near_peptide_cluster_holdout	near_01	CNV0_02563	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	2	0.0	0.22857142857142856	clean_no_reference
near_peptide_cluster_holdout	near_01	CNV0_02571	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	14	0.07142857142857142	0.22857142857142856	clean_no_reference
near_peptide_cluster_holdout	near_01	CNV0_02586	0	0	0.05555555555555555	0.05555555555555555	0.05555555555555555		0.0	0.0	15	0.06666666666666667	0.22857142857142856	clean_no_reference
near_peptide_cluster_holdout	near_01	CNV0_02591	0	0	0.08333333333333333	0.027777777777777776	0.08333333333333333		0.0	0.0	15	0.06666666666666667	0.22857142857142856	clean_no_reference
near_peptide_cluster_holdout	near_01	CNV0_02593	0	0	0.08333333333333333	0.027777777777777776	0.08333333333333333		0.0	0.0	15	0.06666666666666667	0.22857142857142856	clean_no_reference
near_peptide_cluster_holdout	near_01	CNV0_02681	0	0	0.08333333333333333	0.05555555555555555	0.025		0.0	0.0	2	1.0	0.22857142857142856	clean_no_reference
near_peptide_cluster_holdout	near_01	CNV0_02685	0	0	0.08333333333333333	0.08333333333333333	0.05		0.0	0.0	2	1.0	0.22857142857142856	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02415	0	0	0.1111111111111111	0.1111111111111111	0.1111111111111111		0.0	0.0	27	0.2962962962962963	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02510	0	0	0.10256410256410256	0.08333333333333333	0.08333333333333333		0.0	0.0	27	0.2962962962962963	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02512	0	0	0.05555555555555555	0.027777777777777776	0.027777777777777776		0.0	0.0	1	1.0	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02515	0	0	0.1111111111111111	0.05555555555555555	0.1111111111111111		0.0	0.0	27	0.2962962962962963	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02545	0	0	0.08333333333333333	0.027777777777777776	0.08333333333333333		0.0	0.0	13	0.07692307692307693	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02557	0	0	0.08333333333333333	0.075	0.08333333333333333		0.0	0.0	27	0.2962962962962963	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02561	0	0	0.05555555555555555	0.05555555555555555	0.05555555555555555		0.0	0.0	27	0.2962962962962963	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02569	0	0	0.08333333333333333	0.05555555555555555	0.05555555555555555		0.0	0.0	12	0.08333333333333333	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02572	0	0	0.2361111111111111	0.05555555555555555	0.2361111111111111		0.0	0.0	12	0.08333333333333333	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02574	0	0	0.1111111111111111	0.05555555555555555	0.1111111111111111		0.0	0.0	12	0.08333333333333333	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02580	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	13	0.07692307692307693	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02582	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	13	0.07692307692307693	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02583	0	0	0.1111111111111111	0.08333333333333333	0.1111111111111111		0.0	0.0	13	0.07692307692307693	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02585	0	0	0.13034188034188032	0.13034188034188032	0.1111111111111111		0.0	0.0	13	0.07692307692307693	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02590	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	13	0.07692307692307693	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02709	0	0	0.2070707070707071	0.08333333333333333	0.2070707070707071		0.0	0.0	27	0.2962962962962963	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_02	CNV0_02712	0	0	0.05555555555555555	0.05555555555555555	0.0		0.0	0.0	0		0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02414	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	24	0.2916666666666667	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02421	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	24	0.2916666666666667	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02425	0	0	0.075	0.05555555555555555	0.05555555555555555		0.0	0.0	24	0.2916666666666667	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02460	0	0	0.075	0.05	0.05		0.0	0.0	24	0.2916666666666667	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02477	0	0	0.08333333333333333	0.027777777777777776	0.0		0.0	0.0	0		0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02516	0	0	0.08333333333333333	0.05555555555555555	0.0		0.0	0.0	1	1.0	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02517	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	24	0.2916666666666667	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02537	0	0	0.44027777777777777	0.05555555555555555	0.44027777777777777		0.0	0.0	24	0.2916666666666667	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02538	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	24	0.2916666666666667	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02565	0	0	0.13034188034188032	0.1111111111111111	0.13034188034188032		0.0	0.0	24	0.2916666666666667	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02568	0	0	0.2361111111111111	0.1111111111111111	0.2361111111111111		0.0	0.0	11	0.09090909090909091	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02570	0	0	0.1111111111111111	0.05555555555555555	0.1111111111111111		0.0	0.0	11	0.09090909090909091	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02573	0	0	0.05555555555555555	0.027777777777777776	0.05555555555555555		0.0	0.0	11	0.09090909090909091	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02578	0	0	0.075	0.05555555555555555	0.075		0.0	0.0	11	0.09090909090909091	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02587	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	18	0.1111111111111111	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02660	0	0	0.1111111111111111	0.1111111111111111	0.027777777777777776		0.0	0.0	1	0.0	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_03	CNV0_02710	0	0	0.14772727272727273	0.13034188034188032	0.14772727272727273		0.0	0.0	24	0.2916666666666667	0.2361111111111111	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02411	0	0	0.05555555555555555	0.05555555555555555	0.05555555555555555		0.0	0.0	27	0.2962962962962963	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02419	0	0	0.08333333333333333	0.05555555555555555	0.05555555555555555		0.0	0.0	27	0.2962962962962963	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02424	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	27	0.2962962962962963	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02453	0	0	0.075	0.05	0.075		0.0	0.0	16	0.125	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02458	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	27	0.2962962962962963	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02478	0	0	0.1	0.075	0.1		0.0	0.0	4	0.25	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02520	0	0	0.05	0.05	0.0		0.0	0.0	1	0.0	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02543	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	1	0.0	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02550	0	0	0.09166666666666666	0.075	0.09166666666666666		0.0	0.0	11	0.09090909090909091	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02559	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	27	0.2962962962962963	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02567	0	0	0.08333333333333333	0.05555555555555555	0.05555555555555555		0.0	0.0	11	0.09090909090909091	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02575	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	11	0.09090909090909091	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02577	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	11	0.09090909090909091	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02588	0	0	0.2032828282828283	0.05555555555555555	0.2032828282828283		0.0	0.0	16	0.125	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02589	0	0	0.08333333333333333	0.027777777777777776	0.08333333333333333		0.0	0.0	16	0.125	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02655	0	0	0.08333333333333333	0.05555555555555555	0.027777777777777776		0.0	0.0	1	0.0	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02708	0	0	0.13034188034188032	0.13034188034188032	0.13034188034188032		0.0	0.0	27	0.2962962962962963	0.23943661971830985	clean_no_reference
near_peptide_cluster_holdout	near_04	CNV0_02713	0	0	0.05555555555555555	0.05555555555555555	0.0		0.0	0.0	1	0.0	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02412	0	0	0.13034188034188032	0.05555555555555555	0.13034188034188032		0.0	0.0	29	0.3103448275862069	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02419	0	0	0.08333333333333333	0.05555555555555555	0.05555555555555555		0.0	0.0	29	0.3103448275862069	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02442	0	0	0.05555555555555555	0.05555555555555555	0.0		0.0	0.0	0		0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02452	0	0	0.1111111111111111	0.08333333333333333	0.1111111111111111		0.0	0.0	29	0.3103448275862069	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02477	0	0	0.08333333333333333	0.027777777777777776	0.0		0.0	0.0	0		0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02537	0	0	0.44027777777777777	0.05555555555555555	0.44027777777777777		0.0	0.0	29	0.3103448275862069	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02543	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	2	0.0	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02545	0	0	0.08333333333333333	0.027777777777777776	0.08333333333333333		0.0	0.0	15	0.06666666666666667	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02550	0	0	0.075	0.075	0.06785714285714287		0.0	0.0	9	0.1111111111111111	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02562	0	0	0.1	0.075	0.075		0.0	0.0	9	0.1111111111111111	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02567	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	9	0.1111111111111111	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02569	0	0	0.05555555555555555	0.05555555555555555	0.05555555555555555		0.0	0.0	9	0.1111111111111111	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02571	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	9	0.1111111111111111	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02574	0	0	0.1111111111111111	0.05555555555555555	0.1111111111111111		0.0	0.0	9	0.1111111111111111	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02580	0	0	0.5882936507936508	0.08333333333333333	0.5882936507936508		0.0	0.0	15	0.06666666666666667	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02584	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	15	0.06666666666666667	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02591	0	0	0.08333333333333333	0.027777777777777776	0.08333333333333333		0.0	0.0	15	0.06666666666666667	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_00	CNV0_02681	0	0	0.08333333333333333	0.05555555555555555	0.027777777777777776		0.0	0.0	4	0.5	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02401	0	0	0.1	0.1	0.1		0.0	0.0	3	0.6666666666666666	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02411	0	0	0.05555555555555555	0.05555555555555555	0.05555555555555555		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02418	0	0	0.05555555555555555	0.027777777777777776	0.05555555555555555		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02424	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02453	0	0	0.075	0.05	0.075		0.0	0.0	16	0.125	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02458	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02538	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02544	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	2	0.0	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02565	0	0	0.13034188034188032	0.1111111111111111	0.13034188034188032		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02570	0	0	0.1111111111111111	0.10256410256410256	0.1111111111111111		0.0	0.0	12	0.08333333333333333	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02575	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	12	0.08333333333333333	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02577	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	12	0.08333333333333333	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02581	0	0	0.1111111111111111	0.08333333333333333	0.1111111111111111		0.0	0.0	16	0.125	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02592	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	16	0.125	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02685	0	0	0.05555555555555555	0.05	0.05		0.0	0.0	3	0.6666666666666666	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02709	0	0	0.2070707070707071	0.08333333333333333	0.2070707070707071		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02712	0	0	0.05555555555555555	0.05555555555555555	0.0		0.0	0.0	0		0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_01	CNV0_02713	0	0	0.05555555555555555	0.05555555555555555	0.0		0.0	0.0	1	0.0	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02398	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	13	0.0	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02414	0	0	0.08333333333333333	0.05555555555555555	0.05555555555555555		0.0	0.0	24	0.25	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02416	0	0	0.2070707070707071	0.2070707070707071	0.2070707070707071		0.0	0.0	24	0.25	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02460	0	0	0.8663690476190476	0.8663690476190476	0.8663690476190476		0.0	0.0	24	0.25	0.22535211267605634	near_hit
exact_peptide_hla_holdout	pmhc_02	CNV0_02510	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	24	0.25	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02515	0	0	0.1111111111111111	0.04700854700854701	0.1111111111111111		0.0	0.0	24	0.25	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02516	0	0	0.08333333333333333	0.027777777777777776	0.0		0.0	0.0	1	1.0	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02556	0	0	0.075	0.075	0.075		0.0	0.0	24	0.25	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02559	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	24	0.25	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02564	0	0	0.13034188034188032	0.08333333333333333	0.08333333333333333		0.0	0.0	3	0.0	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02568	0	0	0.2361111111111111	0.05555555555555555	0.2361111111111111		0.0	0.0	13	0.0	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02579	0	0	0.1	0.08333333333333333	0.08333333333333333		0.0	0.0	15	0.13333333333333333	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02585	0	0	0.1111111111111111	0.1111111111111111	0.1111111111111111		0.0	0.0	15	0.13333333333333333	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02587	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	15	0.13333333333333333	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02593	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	15	0.13333333333333333	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02660	0	0	0.1111111111111111	0.1111111111111111	0.027777777777777776		0.0	0.0	1	0.0	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02708	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	24	0.25	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_02	CNV0_02710	0	0	0.10256410256410256	0.08333333333333333	0.05555555555555555		0.0	0.0	24	0.25	0.22535211267605634	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02405	0	0	0.05555555555555555	0.05555555555555555	0.05555555555555555		0.0	0.0	27	0.3333333333333333	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02421	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	27	0.3333333333333333	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02450	0	0	0.08333333333333333	0.08333333333333333	0.0		0.0	0.0	0		0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02478	0	0	0.1	0.075	0.1		0.0	0.0	4	0.25	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02511	0	0	0.08333333333333333	0.08333333333333333	0.0		0.0	0.0	0		0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02512	0	0	0.05555555555555555	0.027777777777777776	0.0		0.0	0.0	0		0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02513	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	27	0.3333333333333333	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02514	0	0	0.075	0.05	0.075		0.0	0.0	27	0.3333333333333333	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02517	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	27	0.3333333333333333	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02536	0	0	0.44027777777777777	0.05555555555555555	0.44027777777777777		0.0	0.0	27	0.3333333333333333	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02555	0	0	0.08333333333333333	0.08333333333333333	0.0		0.0	0.0	2	0.0	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02563	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	2	0.0	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02573	0	0	0.05555555555555555	0.027777777777777776	0.05555555555555555		0.0	0.0	13	0.07692307692307693	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02578	0	0	0.1111111111111111	0.05555555555555555	0.1111111111111111		0.0	0.0	13	0.07692307692307693	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02583	0	0	0.1111111111111111	0.08333333333333333	0.1111111111111111		0.0	0.0	17	0.11764705882352941	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02594	0	0	0.2032828282828283	0.08333333333333333	0.2032828282828283		0.0	0.0	17	0.11764705882352941	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_03	CNV0_02655	0	0	0.08333333333333333	0.05555555555555555	0.027777777777777776		0.0	0.0	1	0.0	0.2361111111111111	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02396	0	0	0.1111111111111111	0.05555555555555555	0.1111111111111111		0.0	0.0	13	0.07692307692307693	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02413	0	0	0.1111111111111111	0.05555555555555555	0.1111111111111111		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02415	0	0	0.1111111111111111	0.1111111111111111	0.1111111111111111		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02425	0	0	0.8663690476190476	0.8663690476190476	0.8663690476190476		0.0	0.0	26	0.3076923076923077	0.23943661971830985	near_hit
exact_peptide_hla_holdout	pmhc_04	CNV0_02448	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02479	0	0	0.075	0.075	0.075		0.0	0.0	4	0.25	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02518	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02520	0	0	0.05	0.05	0.0		0.0	0.0	2	0.0	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02551	0	0	0.075	0.05	0.075		0.0	0.0	13	0.07692307692307693	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02553	0	0	0.08333333333333333	0.08333333333333333	0.027777777777777776		0.0	0.0	3	0.0	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02557	0	0	0.10256410256410256	0.075	0.10256410256410256		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02561	0	0	0.05555555555555555	0.05555555555555555	0.05555555555555555		0.0	0.0	26	0.3076923076923077	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02572	0	0	0.2361111111111111	0.05555555555555555	0.2361111111111111		0.0	0.0	13	0.07692307692307693	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02582	0	0	0.08333333333333333	0.05555555555555555	0.08333333333333333		0.0	0.0	13	0.07692307692307693	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02586	0	0	0.05555555555555555	0.05555555555555555	0.05555555555555555		0.0	0.0	13	0.07692307692307693	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02588	0	0	0.2032828282828283	0.05555555555555555	0.2032828282828283		0.0	0.0	13	0.07692307692307693	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02589	0	0	0.08333333333333333	0.05	0.08333333333333333		0.0	0.0	13	0.07692307692307693	0.23943661971830985	clean_no_reference
exact_peptide_hla_holdout	pmhc_04	CNV0_02590	0	0	0.5882936507936508	0.08333333333333333	0.5882936507936508		0.0	0.0	13	0.07692307692307693	0.23943661971830985	clean_no_reference
study_heldout	study_00	CNV0_02655	0	0	0.05555555555555555	0.05555555555555555	0.0		0.0	0.0	0		0.2	clean_no_reference
study_heldout	study_00	CNV0_02660	0	0	0.1111111111111111	0.1111111111111111	0.0		0.0	0.0	0		0.2	clean_no_reference
study_heldout	study_00	CNV0_02681	0	0	0.08333333333333333	0.05555555555555555	0.027777777777777776		0.0	0.0	3	0.6666666666666666	0.2	clean_no_reference
study_heldout	study_00	CNV0_02685	0	0	0.08333333333333333	0.08333333333333333	0.05		0.0	0.0	3	0.6666666666666666	0.2	clean_no_reference
study_heldout	study_00	CNV0_02708	0	0	0.10256410256410256	0.08333333333333333	0.10256410256410256		0.0	0.0	30	0.23333333333333334	0.2	clean_no_reference
